Generation,Loss,Runtime
3,0.3199595291490595,0.02837824821472168
3,0.3256654224042511,0.02837824821472168
3,0.3256654224042511,0.02837824821472168
3,0.3315542706960859,0.02837824821472168
3,0.32541432554115546,0.02938246726989746
3,0.33195007221234873,0.02938246726989746
3,0.32849865109439924,0.02938246726989746
3,0.32471737199393924,0.02938246726989746
3,0.33192515698986536,0.02938246726989746
3,0.33192515698986536,0.030127286911010742
3,0.33192515698986536,0.030127286911010742
3,0.32639878885572127,0.030127286911010742
3,0.32471737199393924,0.03063178062438965
3,0.32541432554115546,0.03063178062438965
3,0.3193886384464274,0.03063178062438965
3,0.3425899714806093,0.031141042709350586
3,0.334070533213057,0.031141042709350586
3,0.32810000371820625,0.031141042709350586
3,0.31456281748652704,0.031141042709350586
4,0.3256654224042511,0.03514695167541504
4,0.3169364122192824,0.03514695167541504
4,0.31456281748652704,0.03514695167541504
4,0.31456281748652704,0.03623843193054199
4,0.3374695670664959,0.0367429256439209
4,0.30703199688971833,0.0367429256439209
4,0.32541432554115546,0.037268638610839844
4,0.32541432554115546,0.037268638610839844
4,0.32639878885572127,0.037268638610839844
4,0.32794736145839354,0.03779435157775879
4,0.3199595291490595,0.03779435157775879
4,0.3144047525831554,0.03779435157775879
4,0.3315542706960859,0.03846454620361328
4,0.3302067191219217,0.0389707088470459
4,0.26473016272468264,0.0395359992980957
4,0.31456281748652704,0.0395359992980957
4,0.33192515698986536,0.040078163146972656
4,0.3199595291490595,0.040601253509521484
4,0.3108411316001243,0.041121721267700195
4,0.33191804392509205,0.041121721267700195
5,0.3199595291490595,0.04583477973937988
5,0.3144047525831554,0.04583477973937988
5,0.3144047525831554,0.04635477066040039
5,0.3163188624596171,0.04635477066040039
5,0.31456281748652704,0.04635477066040039
5,0.31456281748652704,0.04687237739562988
5,0.3144047525831554,0.04687237739562988
5,0.3144047525831554,0.04687237739562988
5,0.31456281748652704,0.04687237739562988
5,0.3169364122192824,0.04739522933959961
5,0.30703199688971833,0.04739522933959961
5,0.31456281748652704,0.04739522933959961
5,0.30703199688971833,0.04791831970214844
5,0.31052102374421364,0.04791831970214844
5,0.3144047525831554,0.04791831970214844
5,0.3144047525831554,0.048438310623168945
5,0.3169364122192824,0.048438310623168945
5,0.3053806623399633,0.048438310623168945
5,0.31456281748652704,0.048956871032714844
5,0.31456281748652704,0.048956871032714844
6,0.3169364122192824,0.05314779281616211
6,0.31677743292986893,0.054143667221069336
6,0.3106762002677318,0.054143667221069336
6,0.3108411316001243,0.054143667221069336
6,0.3144047525831554,0.054143667221069336
6,0.3144047525831554,0.054143667221069336
6,0.3144047525831554,0.054143667221069336
6,0.3144047525831554,0.055144309997558594
6,0.30703199688971833,0.055144309997558594
6,0.30703199688971833,0.055144309997558594
6,0.31456281748652704,0.055144309997558594
6,0.31456281748652704,0.055144309997558594
6,0.31456281748652704,0.05614042282104492
6,0.31052102374421364,0.05614042282104492
6,0.31456281748652704,0.05614042282104492
6,0.3144047525831554,0.05614042282104492
6,0.3144047525831554,0.05614042282104492
6,0.31456281748652704,0.05614042282104492
6,0.31456281748652704,0.0571439266204834
6,0.31456281748652704,0.0571439266204834
7,0.3144047525831554,0.0611424446105957
7,0.3144047525831554,0.0611424446105957
7,0.30023759640844994,0.0611424446105957
7,0.31456281748652704,0.0611424446105957
7,0.3144047525831554,0.0611424446105957
7,0.3144047525831554,0.06217670440673828
7,0.3108411316001243,0.06217670440673828
7,0.31052102374421364,0.06217670440673828
7,0.31052102374421364,0.06217670440673828
7,0.3108411316001243,0.06217670440673828
7,0.3144047525831554,0.06217670440673828
7,0.3106762002677318,0.06318044662475586
7,0.3144047525831554,0.06318044662475586
7,0.31456281748652704,0.06318044662475586
7,0.31052102374421364,0.06318044662475586
7,0.3144047525831554,0.06318044662475586
7,0.31456281748652704,0.06417632102966309
7,0.3108411316001243,0.06417632102966309
7,0.30703199688971833,0.06417632102966309
7,0.3108411316001243,0.06417632102966309
8,0.3144047525831554,0.06917619705200195
8,0.3108411316001243,0.06917619705200195
8,0.29200405277024444,0.0701756477355957
8,0.3106762002677318,0.0701756477355957
8,0.3108411316001243,0.0701756477355957
8,0.3108411316001243,0.0701756477355957
8,0.3144047525831554,0.0701756477355957
8,0.2967570404741405,0.0701756477355957
8,0.32268880364430097,0.07117509841918945
8,0.31052102374421364,0.07117509841918945
8,0.31052102374421364,0.07117509841918945
8,0.3144047525831554,0.07117509841918945
8,0.31052102374421364,0.07117509841918945
8,0.3106762002677318,0.07117509841918945
8,0.3108411316001243,0.07221817970275879
8,0.3108411316001243,0.07221817970275879
8,0.30703199688971833,0.07221817970275879
8,0.30703199688971833,0.07221817970275879
8,0.3108411316001243,0.07221817970275879
8,0.3108411316001243,0.07221817970275879
9,0.30703199688971833,0.07722020149230957
9,0.3106762002677318,0.07722020149230957
9,0.3108411316001243,0.07722020149230957
9,0.3108411316001243,0.07722020149230957
9,0.31456281748652704,0.07722020149230957
9,0.3106762002677318,0.07821989059448242
9,0.31052102374421364,0.07821989059448242
9,0.31052102374421364,0.07821989059448242
9,0.29200405277024444,0.07821989059448242
9,0.29200405277024444,0.07821989059448242
9,0.2967570404741405,0.07821989059448242
9,0.2967570404741405,0.07821989059448242
9,0.31052102374421364,0.07821989059448242
9,0.31052102374421364,0.07821989059448242
9,0.31739680061995257,0.07972455024719238
9,0.30703199688971833,0.07972455024719238
9,0.30703199688971833,0.07972455024719238
9,0.30703199688971833,0.07972455024719238
9,0.3108411316001243,0.07972455024719238
9,0.3108411316001243,0.07972455024719238
10,0.30703199688971833,0.08526015281677246
10,0.30703199688971833,0.0862584114074707
10,0.30703199688971833,0.0862584114074707
10,0.3106762002677318,0.0862584114074707
10,0.30703199688971833,0.0862584114074707
10,0.30703199688971833,0.0862584114074707
10,0.30703199688971833,0.0862584114074707
10,0.30703199688971833,0.08726072311401367
10,0.30703199688971833,0.08726072311401367
10,0.30703199688971833,0.08726072311401367
10,0.31052102374421364,0.08726072311401367
10,0.31848622678097216,0.08825993537902832
10,0.2967570404741405,0.08825993537902832
10,0.3106762002677318,0.08825993537902832
10,0.2967570404741405,0.08825993537902832
10,0.30703199688971833,0.08825993537902832
10,0.3106762002677318,0.08926057815551758
10,0.30703199688971833,0.08926057815551758
10,0.29564142246294306,0.08926057815551758
10,0.28872869064838974,0.08926057815551758
11,0.2967570404741405,0.09479808807373047
11,0.2967570404741405,0.09479808807373047
11,0.2967570404741405,0.09479808807373047
11,0.2967570404741405,0.09479808807373047
11,0.30703199688971833,0.09578800201416016
11,0.2990764115095453,0.09578800201416016
11,0.2967570404741405,0.09578800201416016
11,0.30703199688971833,0.09578800201416016
11,0.30703199688971833,0.09578800201416016
11,0.30703199688971833,0.09679055213928223
11,0.30703199688971833,0.09679055213928223
11,0.2967570404741405,0.09679055213928223
11,0.2967570404741405,0.09679055213928223
11,0.28872869064838974,0.09679055213928223
11,0.3106762002677318,0.09679055213928223
11,0.2967570404741405,0.09778809547424316
11,0.30703199688971833,0.09778809547424316
11,0.30581302315118597,0.09879183769226074
11,0.30703199688971833,0.09879183769226074
11,0.30703199688971833,0.09978842735290527
12,0.28872869064838974,0.10380792617797852
12,0.26702768790052467,0.10380792617797852
12,0.2990764115095453,0.10380792617797852
12,0.28872869064838974,0.10380792617797852
12,0.2967570404741405,0.10380792617797852
12,0.30703199688971833,0.10380792617797852
12,0.26702768790052467,0.10480904579162598
12,0.26702768790052467,0.10480904579162598
12,0.2967570404741405,0.10480904579162598
12,0.2967570404741405,0.10480904579162598
12,0.2967570404741405,0.10480904579162598
12,0.2967570404741405,0.10480904579162598
12,0.305846120304279,0.10580778121948242
12,0.2967570404741405,0.10580778121948242
12,0.26702768790052467,0.10580778121948242
12,0.26702768790052467,0.10580778121948242
12,0.30703199688971833,0.10580778121948242
12,0.2967570404741405,0.10580778121948242
12,0.2967570404741405,0.1068112850189209
12,0.2967570404741405,0.1068112850189209
13,0.2864750137908786,0.1113126277923584
13,0.28872869064838974,0.1113126277923584
13,0.26702768790052467,0.1113126277923584
13,0.2967570404741405,0.1113126277923584
13,0.2967570404741405,0.1113126277923584
13,0.2967570404741405,0.1113126277923584
13,0.2967570404741405,0.11231684684753418
13,0.2967570404741405,0.11231684684753418
13,0.26702768790052467,0.11231684684753418
13,0.26702768790052467,0.11231684684753418
13,0.2967570404741405,0.11231684684753418
13,0.2967570404741405,0.11231684684753418
13,0.2967570404741405,0.11331629753112793
13,0.2967570404741405,0.11331629753112793
13,0.26702768790052467,0.11331629753112793
13,0.26702768790052467,0.11331629753112793
13,0.3059732681044861,0.11433243751525879
13,0.2967570404741405,0.11433243751525879
13,0.27993208813038506,0.11531877517700195
13,0.2967570404741405,0.11531877517700195
14,0.26702768790052467,0.11931896209716797
14,0.26702768790052467,0.11931896209716797
14,0.26702768790052467,0.11931896209716797
14,0.26702768790052467,0.11931896209716797
14,0.26702768790052467,0.11931896209716797
14,0.26702768790052467,0.11931896209716797
14,0.2967570404741405,0.12082290649414062
14,0.2967570404741405,0.12082290649414062
14,0.2967570404741405,0.12082290649414062
14,0.2967570404741405,0.12082290649414062
14,0.26702768790052467,0.12082290649414062
14,0.26702768790052467,0.12082290649414062
14,0.26702768790052467,0.12082290649414062
14,0.26702768790052467,0.1218271255493164
14,0.28016418905081086,0.1218271255493164
14,0.2967570404741405,0.1218271255493164
14,0.28016418905081086,0.1218271255493164
14,0.2967570404741405,0.1218271255493164
14,0.26702768790052467,0.1218271255493164
14,0.26702768790052467,0.12282896041870117
15,0.26702768790052467,0.12782597541809082
15,0.26702768790052467,0.12782597541809082
15,0.26702768790052467,0.12782597541809082
15,0.26702768790052467,0.12782597541809082
15,0.2967570404741405,0.12782597541809082
15,0.26702768790052467,0.12882757186889648
15,0.26702768790052467,0.12882757186889648
15,0.26702768790052467,0.12882757186889648
15,0.26702768790052467,0.12882757186889648
15,0.26702768790052467,0.12882757186889648
15,0.26702768790052467,0.12882757186889648
15,0.26702768790052467,0.12982773780822754
15,0.26702768790052467,0.12982773780822754
15,0.26702768790052467,0.12982773780822754
15,0.26702768790052467,0.12982773780822754
15,0.26702768790052467,0.12982773780822754
15,0.26702768790052467,0.12982773780822754
15,0.26702768790052467,0.1308276653289795
15,0.2967570404741405,0.1308276653289795
15,0.26702768790052467,0.1308276653289795
16,0.26702768790052467,0.13587307929992676
16,0.2967570404741405,0.13687348365783691
16,0.26702768790052467,0.13687348365783691
16,0.26702768790052467,0.13687348365783691
16,0.26702768790052467,0.13687348365783691
16,0.2647694503714021,0.13687348365783691
16,0.26702768790052467,0.13687348365783691
16,0.26702768790052467,0.13787364959716797
16,0.26702768790052467,0.13787364959716797
16,0.26702768790052467,0.13787364959716797
16,0.26702768790052467,0.13787364959716797
16,0.26702768790052467,0.13787364959716797
16,0.26702768790052467,0.13787364959716797
16,0.26702768790052467,0.13887524604797363
16,0.26702768790052467,0.13887524604797363
16,0.26702768790052467,0.1399071216583252
16,0.26702768790052467,0.1399071216583252
16,0.26702768790052467,0.1399071216583252
16,0.26702768790052467,0.1399071216583252
16,0.26702768790052467,0.14087486267089844
17,0.26702768790052467,0.1450483798980713
17,0.2647694503714021,0.14604806900024414
17,0.26702768790052467,0.14604806900024414
17,0.26702768790052467,0.14604806900024414
17,0.26702768790052467,0.14604806900024414
17,0.26702768790052467,0.14604806900024414
17,0.2967570404741405,0.14604806900024414
17,0.2967570404741405,0.1470479965209961
17,0.26702768790052467,0.1470479965209961
17,0.26702768790052467,0.1470479965209961
17,0.26702768790052467,0.1470479965209961
17,0.26702768790052467,0.1470479965209961
17,0.26702768790052467,0.1480579376220703
17,0.26702768790052467,0.1480579376220703
17,0.26702768790052467,0.1480579376220703
17,0.26702768790052467,0.1480579376220703
17,0.26702768790052467,0.1480579376220703
17,0.26702768790052467,0.14905023574829102
17,0.26702768790052467,0.14905023574829102
17,0.26702768790052467,0.14905023574829102
18,0.26702768790052467,0.15256285667419434
18,0.26702768790052467,0.1535625457763672
18,0.26702768790052467,0.1535625457763672
18,0.27379774912985944,0.1535625457763672
18,0.26702768790052467,0.1535625457763672
18,0.26702768790052467,0.1535625457763672
18,0.26702768790052467,0.1535625457763672
18,0.26702768790052467,0.15456295013427734
18,0.26702768790052467,0.15456295013427734
18,0.26627785571647544,0.15456295013427734
18,0.2717145915582772,0.15456295013427734
18,0.26702768790052467,0.15456295013427734
18,0.26702768790052467,0.15456295013427734
18,0.2642783319334707,0.1555633544921875
18,0.26702768790052467,0.1555633544921875
18,0.2647694503714021,0.1555633544921875
18,0.2662197900105365,0.1555633544921875
18,0.26627785571647544,0.1555633544921875
18,0.2717145915582772,0.15656375885009766
18,0.26702768790052467,0.15656375885009766
19,0.2642783319334707,0.16106700897216797
19,0.26705124659630036,0.16106700897216797
19,0.26702768790052467,0.16106700897216797
19,0.26627785571647544,0.16106700897216797
19,0.26702768790052467,0.16207242012023926
19,0.26702768790052467,0.16207242012023926
19,0.26627785571647544,0.16207242012023926
19,0.26702768790052467,0.16207242012023926
19,0.2640450208832567,0.16207242012023926
19,0.26702768790052467,0.16207242012023926
19,0.26702768790052467,0.1630723476409912
19,0.2642783319334707,0.1630723476409912
19,0.26702768790052467,0.1630723476409912
19,0.26627785571647544,0.1630723476409912
19,0.26627785571647544,0.1630723476409912
19,0.2662197900105365,0.1630723476409912
19,0.26702768790052467,0.16407179832458496
19,0.2662197900105365,0.16407179832458496
19,0.2642783319334707,0.16407179832458496
19,0.26702768790052467,0.16407179832458496
20,0.2642783319334707,0.16940879821777344
20,0.2662197900105365,0.16940879821777344
20,0.26627785571647544,0.16940879821777344
20,0.26627785571647544,0.16992425918579102
20,0.2642783319334707,0.16992425918579102
20,0.26702768790052467,0.16992425918579102
20,0.2662197900105365,0.17044401168823242
20,0.2662197900105365,0.17044401168823242
20,0.2642783319334707,0.17044401168823242
20,0.26627785571647544,0.17095351219177246
20,0.26627785571647544,0.17095351219177246
20,0.26702768790052467,0.17095351219177246
20,0.26702768790052467,0.17095351219177246
20,0.26702768790052467,0.17147421836853027
20,0.2662197900105365,0.17147421836853027
20,0.2662197900105365,0.17199420928955078
20,0.26627785571647544,0.17199420928955078
20,0.2642783319334707,0.17199420928955078
20,0.26702768790052467,0.1725156307220459
20,0.26627785571647544,0.1725156307220459
21,0.2642783319334707,0.17746353149414062
21,0.2642783319334707,0.17798328399658203
21,0.2642783319334707,0.17798328399658203
21,0.2642783319334707,0.17798328399658203
21,0.26702768790052467,0.17850494384765625
21,0.2642783319334707,0.17850494384765625
21,0.26702768790052467,0.17850494384765625
21,0.2642783319334707,0.17850494384765625
21,0.2642783319334707,0.17850494384765625
21,0.2642783319334707,0.17850494384765625
21,0.2642783319334707,0.17850494384765625
21,0.2662197900105365,0.17850494384765625
21,0.2642783319334707,0.17850494384765625
21,0.26627785571647544,0.17850494384765625
21,0.2662197900105365,0.18001437187194824
21,0.2662197900105365,0.18001437187194824
21,0.2662197900105365,0.18001437187194824
21,0.2662197900105365,0.18001437187194824
21,0.2662197900105365,0.18001437187194824
21,0.2662197900105365,0.18001437187194824
22,0.2642783319334707,0.18506336212158203
22,0.2642783319334707,0.18506336212158203
22,0.2737477680959439,0.1860640048980713
22,0.2635046452940122,0.1860640048980713
22,0.2662197900105365,0.1860640048980713
22,0.2635046452940122,0.1860640048980713
22,0.2642783319334707,0.1860640048980713
22,0.2642783319334707,0.1860640048980713
22,0.2662197900105365,0.18706345558166504
22,0.2662197900105365,0.18706345558166504
22,0.2662197900105365,0.18706345558166504
22,0.2662197900105365,0.18706345558166504
22,0.2642783319334707,0.18706345558166504
22,0.2642783319334707,0.18706345558166504
22,0.2642783319334707,0.188063383102417
22,0.2642783319334707,0.188063383102417
22,0.2642783319334707,0.188063383102417
22,0.2642783319334707,0.188063383102417
22,0.2642783319334707,0.188063383102417
22,0.2642783319334707,0.188063383102417
23,0.2662197900105365,0.19318819046020508
23,0.2642783319334707,0.19318819046020508
23,0.2642783319334707,0.19318819046020508
23,0.2642783319334707,0.19318819046020508
23,0.2642783319334707,0.19418716430664062
23,0.2635046452940122,0.19418716430664062
23,0.2642783319334707,0.19418716430664062
23,0.2642783319334707,0.19418716430664062
23,0.2642783319334707,0.19418716430664062
23,0.2642783319334707,0.19418716430664062
23,0.2642783319334707,0.19518733024597168
23,0.2642783319334707,0.19518733024597168
23,0.2642783319334707,0.19518733024597168
23,0.2635046452940122,0.19518733024597168
23,0.2642783319334707,0.19518733024597168
23,0.2642783319334707,0.19518733024597168
23,0.2642783319334707,0.19618773460388184
23,0.2642783319334707,0.19618773460388184
23,0.2642783319334707,0.19618773460388184
23,0.2642783319334707,0.19618773460388184
24,0.2642783319334707,0.2011880874633789
24,0.2642783319334707,0.2011880874633789
24,0.2642783319334707,0.2011880874633789
24,0.2642783319334707,0.2011880874633789
24,0.2642783319334707,0.2011880874633789
24,0.2642783319334707,0.2011880874633789
24,0.2642783319334707,0.20225763320922852
24,0.2642783319334707,0.20225763320922852
24,0.2642783319334707,0.20225763320922852
24,0.2642783319334707,0.20225763320922852
24,0.2642783319334707,0.20225763320922852
24,0.2642783319334707,0.20325827598571777
24,0.2635046452940122,0.20325827598571777
24,0.2642783319334707,0.20325827598571777
24,0.2642783319334707,0.20325827598571777
24,0.2642783319334707,0.20325827598571777
24,0.2642783319334707,0.20325827598571777
24,0.2642783319334707,0.20425772666931152
24,0.2635046452940122,0.20425772666931152
24,0.2642783319334707,0.20425772666931152
25,0.2642783319334707,0.20825743675231934
25,0.2642783319334707,0.2092576026916504
25,0.2658054268666219,0.2092576026916504
25,0.2635046452940122,0.2092576026916504
25,0.2635046452940122,0.2092576026916504
25,0.2642783319334707,0.2092576026916504
25,0.2642783319334707,0.2092576026916504
25,0.2642783319334707,0.21025657653808594
25,0.2642783319334707,0.21025657653808594
25,0.2642783319334707,0.21025657653808594
25,0.2642783319334707,0.21025657653808594
25,0.2642783319334707,0.21025657653808594
25,0.2642783319334707,0.2112581729888916
25,0.2642783319334707,0.2112581729888916
25,0.2635046452940122,0.2112581729888916
25,0.2635046452940122,0.2112581729888916
25,0.2642783319334707,0.2112581729888916
25,0.2642783319334707,0.2112581729888916
25,0.2642783319334707,0.2112581729888916
25,0.2642783319334707,0.21229839324951172
26,0.2631009122022764,0.21630144119262695
26,0.2642783319334707,0.2172985076904297
26,0.2642783319334707,0.2172985076904297
26,0.2642783319334707,0.2172985076904297
26,0.2635046452940122,0.2172985076904297
26,0.2635046452940122,0.2172985076904297
26,0.2642783319334707,0.2172985076904297
26,0.2642783319334707,0.21829938888549805
26,0.2635046452940122,0.21829938888549805
26,0.2635046452940122,0.21829938888549805
26,0.2642783319334707,0.21829938888549805
26,0.2635046452940122,0.21829938888549805
26,0.2635046452940122,0.21829938888549805
26,0.2635046452940122,0.2192990779876709
26,0.2635046452940122,0.2192990779876709
26,0.2635046452940122,0.2192990779876709
26,0.2635046452940122,0.2192990779876709
26,0.2635046452940122,0.2192990779876709
26,0.2642783319334707,0.2192990779876709
26,0.2642783319334707,0.2192990779876709
27,0.2635046452940122,0.2248084545135498
27,0.2635046452940122,0.2248084545135498
27,0.2635046452940122,0.2248084545135498
27,0.2635046452940122,0.22580957412719727
27,0.2635046452940122,0.22580957412719727
27,0.26295982567248355,0.22580957412719727
27,0.2635046452940122,0.2268083095550537
27,0.2635046452940122,0.2268083095550537
27,0.26295982567248355,0.2268083095550537
27,0.26295982567248355,0.22781085968017578
27,0.2635046452940122,0.22781085968017578
27,0.2635046452940122,0.22781085968017578
27,0.2635046452940122,0.22781085968017578
27,0.2635046452940122,0.22781085968017578
27,0.26295982567248355,0.22781085968017578
27,0.2642783319334707,0.22880864143371582
27,0.2635046452940122,0.22880864143371582
27,0.2635046452940122,0.22880864143371582
27,0.2635046452940122,0.22880864143371582
27,0.2635046452940122,0.22880864143371582
28,0.26295982567248355,0.23286008834838867
28,0.26295982567248355,0.23286008834838867
28,0.26295982567248355,0.23286008834838867
28,0.2635046452940122,0.23386073112487793
28,0.2635046452940122,0.23386073112487793
28,0.26295982567248355,0.23386073112487793
28,0.26244068894993344,0.23386073112487793
28,0.2635046452940122,0.23486065864562988
28,0.2635046452940122,0.23486065864562988
28,0.2635046452940122,0.23486065864562988
28,0.26295982567248355,0.23486065864562988
28,0.26295982567248355,0.23486065864562988
28,0.26295982567248355,0.23486065864562988
28,0.26295982567248355,0.23586344718933105
28,0.2635046452940122,0.23586344718933105
28,0.2635046452940122,0.23586344718933105
28,0.2635046452940122,0.23586344718933105
28,0.2635046452940122,0.23586344718933105
28,0.26244068894993344,0.2368617057800293
28,0.2635046452940122,0.2368617057800293
29,0.26244068894993344,0.24189424514770508
29,0.26244068894993344,0.24189424514770508
29,0.2635046452940122,0.24189424514770508
29,0.26295982567248355,0.24189424514770508
29,0.26295982567248355,0.24189424514770508
29,0.26295982567248355,0.24289369583129883
29,0.26295982567248355,0.24289369583129883
29,0.26244068894993344,0.24289369583129883
29,0.26295982567248355,0.24289369583129883
29,0.2635046452940122,0.24289369583129883
29,0.26295982567248355,0.24289369583129883
29,0.2635046452940122,0.24389314651489258
29,0.2616138484893426,0.24389314651489258
29,0.26295982567248355,0.24389314651489258
29,0.2635046452940122,0.24389314651489258
29,0.2635046452940122,0.24389314651489258
29,0.26295982567248355,0.24389314651489258
29,0.26244068894993344,0.24489331245422363
29,0.26295982567248355,0.24489331245422363
29,0.2635046452940122,0.24489331245422363
30,0.2616138484893426,0.24989867210388184
30,0.26295982567248355,0.24989867210388184
30,0.2635046452940122,0.24989867210388184
30,0.2635046452940122,0.24989867210388184
30,0.26244068894993344,0.24989867210388184
30,0.26295982567248355,0.24989867210388184
30,0.26244068894993344,0.2508981227874756
30,0.26295982567248355,0.2508981227874756
30,0.2635046452940122,0.2508981227874756
30,0.26244068894993344,0.25140810012817383
30,0.26244068894993344,0.25140810012817383
30,0.2616138484893426,0.25140810012817383
30,0.26295982567248355,0.25140810012817383
30,0.26295982567248355,0.25140810012817383
30,0.26244068894993344,0.25140810012817383
30,0.26244068894993344,0.2524125576019287
30,0.26244068894993344,0.2524125576019287
30,0.26244068894993344,0.2524125576019287
30,0.26295982567248355,0.2524125576019287
30,0.26295982567248355,0.2524125576019287
31,0.2635046452940122,0.257418155670166
31,0.26244068894993344,0.257418155670166
31,0.26295982567248355,0.257418155670166
31,0.26295982567248355,0.25841259956359863
31,0.2616138484893426,0.25841259956359863
31,0.26295982567248355,0.25841259956359863
31,0.26244068894993344,0.25841259956359863
31,0.26295982567248355,0.25841259956359863
31,0.26244068894993344,0.25841259956359863
31,0.2635046452940122,0.2594130039215088
31,0.26244068894993344,0.2594130039215088
31,0.27600318176932803,0.2594130039215088
31,0.26244068894993344,0.2594130039215088
31,0.26295982567248355,0.2594130039215088
31,0.2635046452940122,0.2594130039215088
31,0.26295982567248355,0.2594130039215088
31,0.2616138484893426,0.2594130039215088
31,0.26295982567248355,0.2594130039215088
31,0.26295982567248355,0.26091814041137695
31,0.26244068894993344,0.26091814041137695
32,0.2616138484893426,0.2649238109588623
32,0.26295982567248355,0.26592397689819336
32,0.26295982567248355,0.26592397689819336
32,0.26244068894993344,0.26592397689819336
32,0.26244068894993344,0.26592397689819336
32,0.2616138484893426,0.2669229507446289
32,0.26295982567248355,0.2669229507446289
32,0.26295982567248355,0.2669229507446289
32,0.26244068894993344,0.2669229507446289
32,0.26244068894993344,0.2669229507446289
32,0.26244068894993344,0.2669229507446289
32,0.2635046452940122,0.26792287826538086
32,0.26295982567248355,0.26792287826538086
32,0.26244068894993344,0.26792287826538086
32,0.26295982567248355,0.26792287826538086
32,0.26295982567248355,0.26792287826538086
32,0.26295982567248355,0.26792287826538086
32,0.2635046452940122,0.2689220905303955
32,0.26244068894993344,0.2689220905303955
32,0.26295982567248355,0.2689220905303955
33,0.26295982567248355,0.27396202087402344
33,0.280062543626839,0.27396202087402344
33,0.26295982567248355,0.27396202087402344
33,0.2606822931589833,0.27396202087402344
33,0.2635046452940122,0.27396202087402344
33,0.2616138484893426,0.27495646476745605
33,0.280062543626839,0.27495646476745605
33,0.26244068894993344,0.27495646476745605
33,0.26244068894993344,0.27495646476745605
33,0.26244068894993344,0.27495646476745605
33,0.26244068894993344,0.27495646476745605
33,0.2616138484893426,0.27495646476745605
33,0.26295982567248355,0.2759566307067871
33,0.26295982567248355,0.2759566307067871
33,0.26244068894993344,0.2759566307067871
33,0.26244068894993344,0.2759566307067871
33,0.26244068894993344,0.2759566307067871
33,0.2616138484893426,0.2759566307067871
33,0.2616138484893426,0.27695536613464355
33,0.2616138484893426,0.27695536613464355
34,0.26295982567248355,0.28098034858703613
34,0.26244068894993344,0.2820148468017578
34,0.26244068894993344,0.2820148468017578
34,0.26244068894993344,0.2820148468017578
34,0.26244068894993344,0.2820148468017578
34,0.2616138484893426,0.2820148468017578
34,0.2606822931589833,0.28301453590393066
34,0.2616138484893426,0.28301453590393066
34,0.261925510093127,0.28301453590393066
34,0.2616138484893426,0.28301453590393066
34,0.26295982567248355,0.28301453590393066
34,0.2616138484893426,0.28301453590393066
34,0.26295982567248355,0.284013032913208
34,0.2616138484893426,0.284013032913208
34,0.26244068894993344,0.284013032913208
34,0.2616138484893426,0.284013032913208
34,0.2616138484893426,0.284013032913208
34,0.2616138484893426,0.284013032913208
34,0.26244068894993344,0.28501296043395996
