Inertia,Loss,Runtime
0.01,0.058048339202186716,1.892850399017334
0.02,0.015335790739617884,1.7258963584899902
0.03,0.0,1.714411735534668
0.04,0.25,1.7455894947052002
0.05,0.0,1.7270667552947998
0.060000000000000005,0.2391468412538138,1.7547047138214111
0.06999999999999999,0.0,1.6997087001800537
0.08,0.034153741465892964,1.7617473602294922
0.09,0.25,1.7547154426574707
0.09999999999999999,0.0,1.7443056106567383
